,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
5327,31fN64zoCHnWmFmPVmiVJT,halca,Assortrip,センチメンタルクライシス,54,243960,False,0.409,0.896,7,-2.535,1,0.105,0.0107,0.0018,0.127,0.577,167.127,4,anime
5328,5aJg39ukLHsiCtCwoIHcF3,MAN WITH A MISSION,Dark Crow,Dark Crow,56,278186,False,0.537,0.944,7,-4.406,1,0.0988,0.00634,0.0,0.0233,0.36,148.019,4,anime
5329,1yPluCl0c17RcWyGjV7tw5,Otaku,Ghibli Lofi,Aryetti's Song,60,115616,False,0.49,0.296,3,-20.157,0,0.0301,0.726,0.862,0.106,0.339,75.012,4,anime
5330,2NB6s1JstW2riTZxoBPuOo,Samuel Kim,"Kamado Tanjirou no Uta - Orchestral Version (from ""Demon Slayer"")","Kamado Tanjirou no Uta - Orchestral Version (from ""Demon Slayer"")",47,217681,False,0.322,0.378,2,-8.655,0,0.0304,0.512,0.22,0.169,0.107,75.853,4,anime
5331,4zrKPIygugUDKGFEjVwpSB,Official HIGE DANdism,Subtitle,Subtitle,53,305509,False,0.649,0.683,6,-6.49,1,0.0424,0.0313,0.0,0.118,0.381,130.0,4,anime
5332,1sbtlxnooEBDFwBmPNeoWP,Kenzie Smith Piano,"Anime Music Collection Piano Solo, Vol. 7","Sadness and Sorrow (From ""Naruto"")",49,190275,False,0.536,0.0486,4,-17.507,0,0.132,0.92,0.822,0.0821,0.157,128.263,4,anime
5333,2G7L5FwZ8icw0YTDb94zvH,Rustage,Yellow Flash (Minato Rap),Yellow Flash (Minato Rap),41,156808,False,0.737,0.83,11,-4.767,0,0.349,0.485,0.0,0.0936,0.591,75.02,4,anime
5334,32nW0L3AHrEasXxB4y4kt4,中野家の五つ子,Gotoubun no Katachi / Hatsukoi (Special Edition),Gotoubun no Katachi,52,243733,False,0.509,0.889,7,-2.174,1,0.0435,0.0805,2.06e-05,0.183,0.859,158.006,4,anime
5335,6IZF8hi9J6EtFDLQqOlSbu,Joe Hisaishi,Howl's Moving Castle Soundtrack,The Flower Garden,64,178506,False,0.0999,0.181,0,-17.599,0,0.0424,0.94,0.888,0.105,0.0922,71.277,4,anime
5336,153HayymdEUNcKanP2gsus,KOHTA YAMAMOTO,Attack on Titan The Final Season Original Soundtrack,The Warriors,46,246413,False,0.513,0.753,0,-9.129,1,0.0384,0.0227,0.876,0.103,0.247,150.004,3,anime
5337,2ZJ28Rm7OXMYJshLtp5uff,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,A Town with an Ocean View,59,180333,False,0.524,0.345,7,-15.659,1,0.0261,0.489,0.013,0.342,0.771,106.621,4,anime
5338,2WL4gLW1R7smQwldZJZjPU,Hiroyuki Sawano,Attack On Titan The Final Season Original Soundtrack 02,attack ON taian [TFSv],47,297026,False,0.547,0.807,4,-8.984,0,0.0694,0.00515,0.863,0.0926,0.171,125.008,4,anime
5339,6zSXcvXQ8T74fXm72OpSOb,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",The Reluctant Heroes,54,267120,False,0.552,0.804,11,-7.233,0,0.0968,0.00486,2.75e-05,0.414,0.543,127.039,4,anime
5340,2BvE82xlCiqKQAbvo6WaCU,Kato,Ghibli Vibes,My Neighbor Totoro (Path of the Wind),49,104736,False,0.636,0.293,8,-10.486,1,0.0277,0.826,0.578,0.116,0.286,76.01,4,anime
5341,1E4j98hiO6qQbwE6sSnvhd,Samuel Kim,Rex Incognito (Zhongli Theme) - Epic Version,Rex Incognito (Zhongli Theme) - Epic Version,44,176069,False,0.456,0.859,5,-7.397,0,0.0471,0.000837,0.473,0.137,0.143,144.967,4,anime
5342,0q8WLWTRdN7XcNCoZIxCu9,Linked Horizon,Shoukei to Shikabane no Michi [TV Size],Shoukei to Shikabane no Michi [TV Size],54,90090,False,0.408,0.943,0,-4.579,0,0.0913,0.226,0.0,0.352,0.807,178.076,4,anime
5343,6Y7T2mAP2197ouIdL3jlDc,Rustage;OzzaWorld,Next Hokage (Naruto Rap) [feat. Ozzaworld],Next Hokage (Naruto Rap) [feat. Ozzaworld],42,199206,False,0.844,0.828,11,-5.346,0,0.12,0.56,0.0,0.128,0.834,100.035,4,anime
5344,2qMHdr7gy5YWM0hQP917LR,frad,Unrequited Love,The Girl I Have a Crush On,56,137483,False,0.686,0.329,7,-10.924,1,0.0431,0.875,0.894,0.688,0.558,190.007,4,anime
5345,7qQcB53fO6DscCmzBo1DXV,Khantrast;Musicality;mellowthemanic;Fabvl,Demon Slayer Freestyle,Demon Slayer Freestyle,51,149398,True,0.567,0.686,4,-8.646,0,0.0671,0.181,0.0,0.0952,0.246,135.062,4,anime
5346,7vVgN04eLKRBb7MW7pfOT0,ENHYPEN,DIMENSION : ANSWER,Upper Side Dreamin’,56,189402,False,0.608,0.886,0,-3.027,1,0.0773,0.0281,0.0,0.446,0.783,106.02,4,anime
5347,4k3bQolPVSky3itPqhsrlY,Otaku,Anime Lofi Vol. 2,Renai Circulation (Bakemonogatari),58,105616,False,0.612,0.259,11,-11.096,0,0.0999,0.196,0.901,0.106,0.214,149.957,4,anime
5348,11ZLv1ZO8hTOkCZqkQ1qCR,Macaroni Empitsu,LiKE,トリコになれ,41,180186,False,0.68,0.865,9,-3.14,1,0.0394,0.107,0.0,0.279,0.848,128.138,4,anime
5349,2mVpLqace3DfHdyb7sQ1Ej,Ricardo Silva,El Cantante Original de Las Series Mas Famosas de Comic y Anime,Tema de Digimon 2 Impacto Rojo,40,271973,False,0.548,0.622,0,-13.487,1,0.0983,0.0193,2.66e-06,0.344,0.557,160.278,4,anime
5350,6aHFdm58mPF4YPJX3FgI0z,Cö Shu Nie,give it back,give it back,56,212476,False,0.461,0.591,1,-5.838,1,0.0496,0.463,0.0,0.05,0.354,99.826,4,anime
5351,4VZoV9VDa9fbAu9bLNjJL3,Hiroaki Tsutsumi,Tokyo Revengers Original Soundtrack,This Is Revenge,43,295666,False,0.36,0.918,2,-5.51,0,0.078,0.000536,0.846,0.197,0.0856,90.072,4,anime
5352,65lzU29K7uXLHxJNI70d4Z,Cö Shu Nie,give it back,give it back,48,214880,False,0.492,0.581,1,-5.922,1,0.047,0.471,0.0,0.0509,0.351,100.033,4,anime
5353,5SV4f2XVyPvDQJFPLnQTVO,Yutaka Yamada,東京喰種トーキョーグール:re Original Soundtrack,Remembering (feat. Tate McRae),45,276600,False,0.174,0.288,2,-8.649,1,0.0388,0.876,4.01e-06,0.0918,0.289,78.793,4,anime
5354,3MbKr047dH74iTk4nuxb7j,Yasuharu Takanashi,NARUTO-ナルト- 疾風伝 オリジナル・サウンドトラック,形勢逆転,50,240946,False,0.351,0.877,9,-8.558,0,0.0517,0.000256,0.865,0.0635,0.427,180.071,4,anime
5355,4WoEh8QCiKcpjiueiVj58a,MUSASHI PROJECT,NARUTO -ナルト- オリジナルサウンドトラック,激と撃,50,127466,False,0.494,0.857,4,-8.799,0,0.0624,0.00371,0.0115,0.0718,0.536,176.059,4,anime
5356,0GLQUemRQ0cI3YnYjYtFbc,Hiroaki Tsutsumi,TVアニメ『呪術廻戦』オリジナル・サウンドトラック,最恐,35,201626,False,0.408,0.369,8,-13.896,1,0.043,0.0871,0.841,0.177,0.154,99.595,4,anime
5357,0ylf1wQGwutMzirog83Gui,Kensuke Ushio,"A Shape of Light ""A Silent Voice the Movie"" Original Soundtrack",lit,49,50533,False,0.715,0.0319,4,-23.01,1,0.131,0.995,0.967,0.123,0.764,140.076,3,anime
5358,6xUBXdVdzs50AvqARndD1A,FLOW,COLORS,COLORS -CODE GEASS OPENING MIX-,53,93786,False,0.524,0.815,1,-5.414,1,0.0369,0.0482,0.0,0.122,0.638,136.072,4,anime
5359,7gqdo2V29X9IA9yudvxu3O,Hideki Taniuchi,DEATH NOTE Original Soundtrack Ⅱ,Kuroi Light,42,118080,False,0.722,0.857,4,-6.146,0,0.0344,0.912,0.00072,0.24,0.816,109.959,3,anime
5360,75KOwLDScYAujfw5BZGZUP,ACN Music.,Guts,Guts,57,216317,False,0.422,0.251,4,-14.488,1,0.0308,0.756,0.843,0.137,0.0664,139.671,4,anime
5361,2fP2NoqPvzIVyAgSa1gIqJ,Nana Mizuki,ダブルシャッフル,ダブルシャッフル,49,209000,False,0.664,0.928,1,-3.811,0,0.058,0.00989,0.0,0.0773,0.53,119.96,4,anime
5362,4cDm9C5jhBiIyYxVhQmMwB,LiSA,往け,往け,59,228266,False,0.56,0.952,1,-2.579,0,0.162,0.135,0.0,0.162,0.689,89.872,4,anime
5363,22cpAJfWOMmLOoa8bLXajs,ACN Music.,Strong and Strike,Strong and Strike,48,128058,False,0.495,0.942,0,-2.77,1,0.129,0.00526,0.00883,0.0874,0.404,176.058,4,anime
5364,7HXQv0vJfVJvMxyOEU0ePr,Kijugo,Blue Bird but is it okay if it's lofi?,Blue Bird but is it okay if it's lofi?,47,184761,False,0.782,0.385,5,-17.469,0,0.0413,0.832,0.846,0.0888,0.815,126.054,4,anime
5365,27kGlAZVLGtgbWSuCbxXge,Yoshihisa Hirano,TVアニメ「HUNTER×HUNTER」オリジナル・サウンドトラック,奇術師のバイレ,51,66946,False,0.734,0.724,7,-11.339,0,0.0398,0.679,0.842,0.258,0.85,116.982,3,anime
5366,7McCOOQG8GQtngK2Obh0Ts,miwa,guitarissimo,chAngE,57,249746,False,0.442,0.973,7,-2.01,1,0.156,0.0268,0.0,0.108,0.635,164.852,4,anime
5367,6LoC0DAzeIET4iA9gXG2Ly,Yuki Hayashi,TVアニメ『僕のヒーローアカデミア』オリジナル・サウンドトラック,HERO A,50,195666,False,0.55,0.958,6,-5.292,0,0.0678,0.0227,0.129,0.128,0.595,120.052,4,anime
5368,4EG10OLde2d8EisbYoKTuZ,PELICAN FANCLUB,解放のヒント,三原色,56,205213,False,0.433,0.853,6,-4.237,0,0.0405,0.0114,0.0,0.162,0.697,100.002,4,anime
5369,0JCjdG9cPyDWC5iHKCei6C,Feora,Despair,Despair,44,180154,False,0.508,0.369,4,-9.492,0,0.0324,0.0388,0.736,0.0936,0.0526,120.165,4,anime
5370,3dUXPkCP34x762v8cOJTRt,Khantrast,Let's Ride,Let's Ride,61,120981,True,0.765,0.75,10,-7.375,1,0.198,0.232,0.0,0.233,0.568,128.031,4,anime
5371,6tP2bYIUMcDFn9Zfs9ZAE4,伊藤美来,青100色 (TVアニメ「古見さんは、コミュ症です。」オープニング・テーマ),青100色,51,236000,False,0.713,0.875,7,-1.098,1,0.0286,0.36,0.703,0.183,0.645,119.962,4,anime
5372,4L7DAohfwLKPykY8qMj9ml,Kato,Naruto Vibes,Loneliness,45,109000,False,0.654,0.325,2,-10.283,0,0.0453,0.123,0.785,0.11,0.0997,143.929,4,anime
5373,6jyCBf3dZrJBjCTkJtUFVY,Kijugo,Gurenge but is it okay if it's lofi?,Gurenge but is it okay if it's lofi?,47,198000,False,0.853,0.408,7,-13.163,1,0.105,0.457,0.936,0.271,0.548,120.002,4,anime
5374,6ZRxnIHvjN0qTVRwz3PLtO,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),Smells Blood,63,109280,False,0.641,0.598,4,-8.485,0,0.0426,0.000586,0.863,0.121,0.161,109.999,4,anime
5375,3uBFpIBCKd3ivep9tuWapB,Evan Call,VIOLET EVERGARDEN: Automemories,The Voice in My Heart,51,140346,False,0.324,0.125,2,-20.515,0,0.0473,0.979,0.895,0.136,0.157,117.782,3,anime
5376,0ZI3aicZbWYG1256Oh7LP3,Samuel Kim,Kung Fu Panda: Epic Collection,Kai's Theme,46,173762,False,0.299,0.63,2,-8.499,0,0.0451,0.299,0.876,0.0947,0.328,65.546,4,anime
5377,59COuEJRBxGGGCo6BIQ2lL,Aqua Timez,10th Anniversary Best BLUE,ALONES,58,259933,False,0.393,0.957,9,-3.914,0,0.101,0.000748,0.0,0.302,0.523,186.04,4,anime
5378,34o9rDFXv6bFX5qtkySnRQ,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",Counter Attack-Mankind,48,366586,False,0.345,0.849,6,-9.816,0,0.0735,0.00658,0.875,0.36,0.185,110.009,4,anime
5379,6D5XSLIx1yYfreJPm7LuaG,Destly,Genshin Impact Sumeru Collection (Visages of Wisdom),Port Ormos,49,106743,False,0.368,0.281,6,-16.335,1,0.0508,0.0208,0.917,0.0814,0.775,87.387,4,anime
5380,3ZYKbGJ6I5adT5ozf0N6OH,Vickeblanka,Lucky Ending,Lucky Ending,45,255633,False,0.598,0.611,11,-5.116,1,0.0227,0.231,0.0,0.152,0.452,82.98,3,anime
5381,0qniD6tjpPcGN9imRrBWLg,MADKID,CIRCUS,RISE,56,209226,False,0.472,0.929,7,-3.162,1,0.156,0.0197,0.0,0.345,0.481,165.104,4,anime
5382,2lFAT6fkTsV7eHVkhhlfq5,Samuel Kim,Attack on Titan: Epic Collection,Attack on Titan Theme,45,302006,False,0.268,0.754,10,-6.871,0,0.0609,0.384,0.759,0.147,0.148,125.008,4,anime
5383,5DH2fDXOtzJEGzWRS57wlE,Kupla,Kingdom in Blue,Kingdom in Blue,58,201154,False,0.524,0.238,7,-11.162,1,0.0423,0.657,0.926,0.16,0.12,78.018,4,anime
5384,1p8B91IjEd9fjOPOSsEN75,MADKID,RISE,RISE,51,206213,False,0.47,0.932,7,-3.202,1,0.174,0.0182,0.0,0.464,0.584,164.981,4,anime
5385,52IsIvHidofM9JMjw78Jyz,LiSA;Uru,再会 (produced by Ayase),再会 (produced by Ayase),61,242166,False,0.713,0.606,7,-5.718,0,0.0328,0.315,0.0,0.262,0.492,90.005,4,anime
5386,0tDHM4GNTWj7YAl78SrynH,桶狭間ありさ,The God of High School Original Soundtrack,Power of Mujin Park,46,77766,False,0.517,0.817,7,-7.592,1,0.0396,0.000372,0.962,0.269,0.605,100.002,4,anime
5387,278JqkBGkjDovOYAwE8TW7,Official HIGE DANdism,エスカパレード,115万キロのフィルム,72,324633,False,0.516,0.791,3,-1.927,1,0.0318,0.00345,0.0,0.141,0.48,96.921,4,anime
5388,3VB2Q9iWutZLTiBYNcNFHO,Lenny code fiction,Montage,Make my story,56,267586,False,0.531,0.942,8,-3.835,1,0.0554,0.00179,0.0,0.398,0.823,132.029,4,anime
5389,15nEiRiNxBfosTnZeKB952,Rustage;Khantrast,Red (Uchiha Rap) [feat. Khantrast],Red (Uchiha Rap) [feat. Khantrast],44,182017,True,0.801,0.924,0,-3.704,0,0.239,0.312,0.0,0.0841,0.496,139.928,4,anime
5390,4Q2pNhiQ5KtzuXd0GIbRiz,Raimu,The Spirit Within,Counting Rice,60,181305,False,0.645,0.242,2,-13.986,0,0.0402,0.805,0.894,0.115,0.0744,140.015,4,anime
5391,7LqQO6uWQHDEue1ejeUVhF,LiSA,Launcher,Rising Hope,57,251213,False,0.547,0.978,8,-2.732,1,0.254,0.0626,0.0,0.0735,0.647,94.703,4,anime
5392,5wqFGXrd6gHaDcVMY5DDbd,Samuel Kim,Star Wars: The Dark Side Collection,Duel of the Fates - Epic Version,55,177153,False,0.423,0.638,7,-8.435,1,0.057,0.717,0.832,0.102,0.143,150.159,4,anime
5393,0DHOIbYfrjzlhF6IFEH08c,Kato,Anime & Chill 2,The World (Death Note),46,83999,False,0.645,0.406,11,-11.286,0,0.0381,0.882,0.899,0.0887,0.226,120.006,4,anime
5394,4eJSQMMHl6FXBLvunWipVI,Megumi Hayashibara,集結の園へ,集結の園へ,38,303253,False,0.527,0.935,11,-4.118,0,0.167,0.0293,3.7e-06,0.0908,0.417,140.004,4,anime
5395,3JXsIGWUG94RE2lMhu2OlE,conscience,Everything's Alright,Everything's Alright,59,203428,True,0.863,0.611,7,-9.613,1,0.158,0.00347,0.000159,0.0865,0.0518,104.959,4,anime
5396,50gGbwyhgqBWs3azE7ZWkm,Zarcort,Resident Evil Rap,Resident Evil Rap,39,249469,False,0.811,0.808,4,-7.112,0,0.3,0.31,0.0,0.632,0.838,92.011,4,anime
5397,3y7rAWPbsbUpjbqGFxIAww,MegaR;Kballero Rap,Adán vs Zeus Rap,Adán vs Zeus Rap,39,226359,False,0.63,0.855,9,-7.225,0,0.209,0.195,0.0,0.425,0.409,85.995,4,anime
5398,5IS7RD9LIEracUSlTZvHQy,Macaroni Empitsu,たましいの居場所 - EP,たましいの居場所,40,201535,False,0.643,0.827,0,-4.531,1,0.0357,0.223,0.0,0.0848,0.731,103.434,4,anime
5399,54AO9GGZqCT2d2fgit73BU,Ejsu Multimedia;Fallo;Karu,Amor Vil,Amor Vil,38,200754,False,0.587,0.665,6,-7.439,0,0.406,0.165,1e-05,0.106,0.628,179.905,4,anime
5400,4PreGXITi6FzQOxhUxwuWV,Yasuharu Takanashi,NARUTO-ナルト- 疾風伝 オリジナル・サウンドトラック,帰郷,44,110480,False,0.22,0.17,0,-13.487,1,0.0343,0.799,0.792,0.0792,0.0822,127.264,4,anime
5401,0dUOr3rkkH19T12jRCxjUh,PianoDeuss,Hokage Funeral (Naruto Original Soundtrack),Hokage Funeral (Naruto Original Soundtrack),40,150674,False,0.306,0.0653,9,-20.226,0,0.0354,0.965,0.93,0.124,0.109,65.195,4,anime
5402,3SesM3TeiD6GdlMMKHFr2K,Fery,Man Of The World (Obito's Fate),Man Of The World (Obito's Fate),36,204000,False,0.594,0.419,0,-8.066,0,0.0255,0.0776,0.219,0.249,0.112,100.008,4,anime
5403,4SupI9OXg3hwrymR85hkhL,TK from Ling tosite sigure,Signal,Signal,49,319800,False,0.433,0.91,2,-2.547,0,0.0643,0.00173,2.99e-05,0.122,0.303,83.408,4,anime
5404,0UGqF8JS1529GlEN1WSzAi,Hiroaki Tsutsumi,Tokyo Revengers Original Soundtrack,Tokyo Revengers -Main Theme-,41,211613,False,0.449,0.929,10,-5.914,0,0.0473,0.000263,0.798,0.111,0.243,95.019,4,anime
5405,4o1s691Qn6lUmFh1Bl28NG,EGOIST,BANG!!!,BANG!!!,54,196306,False,0.625,0.94,1,-0.643,0,0.142,0.138,0.0,0.227,0.783,137.02,4,anime
5406,0LL0hFBywgFHO89WSp00xW,Myuk,魔法,魔法,49,231955,False,0.609,0.634,1,-5.669,1,0.0297,0.134,0.0,0.0878,0.449,88.004,4,anime
5407,4qQTqlOWCftZYufh9uUzO9,大原ゆい子,旅人の唄,旅人の唄,47,264087,False,0.404,0.668,10,-5.746,0,0.0303,0.0137,0.000326,0.123,0.495,136.98,3,anime
5408,6lXGf0irWo1XWl8acAlzso,frad;Hayne;Milky Day,fool,fool,56,130333,False,0.787,0.35,1,-5.614,1,0.0458,0.44,0.000623,0.251,0.488,90.0,4,anime
5409,33w7LgNJIuhs5dhSYZ0do1,EGOIST,Extra Terrestrial Biological Entities,Departures 〜あなたにおくるアイの歌〜,50,255013,False,0.473,0.431,2,-8.172,1,0.0305,0.493,0.0,0.0752,0.283,143.862,4,anime
5410,3ILWwi1JNj3NGuuf6DzYxN,Kenshi Yonezu,STRAY SHEEP,Flamingo,60,196386,False,0.76,0.668,7,-6.0,1,0.0546,0.165,0.0,0.0917,0.913,114.075,4,anime
5411,4LUJzSLpBtgH3dpOH7J7Nf,Hiroyuki Sawano,86―エイティシックス― オリジナル・サウンドトラック,Voices of the Chord,54,182173,False,0.486,0.403,4,-8.345,0,0.0296,0.203,0.00154,0.0677,0.16,141.85,4,anime
5412,3Lsdp3mbD27MjxvTeFm0v3,Joe Hisaishi,Howl's Moving Castle Soundtrack,You're in Love,62,71800,False,0.526,0.0344,7,-27.855,0,0.11,0.996,0.924,0.118,0.208,67.101,4,anime
5413,7b7QqKepv8wY6VopSmQqX8,DISH//,No.1,No.1,55,230600,False,0.495,0.878,1,-4.3,1,0.058,0.0216,0.0,0.186,0.621,90.492,4,anime
5414,3tw4Jysd48kMcKsdnGYLee,Kenshi Yonezu,Pale Blue,死神,62,180760,False,0.807,0.653,2,-6.308,1,0.0443,0.0349,9.08e-06,0.111,0.939,119.019,4,anime
5415,3XXE4ff4za3WsHUTFsNYJd,Kijugo,Hikaru Nara but is it okay if it's lofi?,Hikaru Nara but is it okay if it's lofi?,46,102089,False,0.73,0.408,4,-15.503,0,0.169,0.855,0.948,0.409,0.385,133.976,4,anime
5416,1N39dPzIxDWzscoYwz8GWp,Yasuharu Takanashi;YAIBA,BORUTO -NARUTO THE MOVIE- Original Soundtrack,Spin and Burst,49,171093,False,0.351,0.904,6,-9.037,1,0.0553,2.37e-05,0.89,0.35,0.311,180.078,4,anime
5417,0u1McmvpOZsUIjIvhmm4fM,Yuki Hayashi,TVアニメ『僕のヒーローアカデミア』オリジナル・サウンドトラック,暴走する悪意,46,112666,False,0.466,0.918,2,-6.61,1,0.0752,0.018,0.641,0.125,0.339,141.957,4,anime
5418,6NAtVhZ5LrvoKy2Gijr5gj,KANA-BOON,Honey & Darling,スターマーカー (Album Mix),57,213640,False,0.502,0.872,4,-3.449,1,0.0421,0.0107,0.0,0.313,0.808,134.047,4,anime
5419,3JU0jK3U02MQTNXCmg4Fav,μ's,μ's Best Album Best Live! Collection Ⅱ,輝夜の城で踊りたい,37,271493,False,0.57,0.96,6,-3.381,0,0.103,0.00467,1.83e-06,0.0818,0.641,135.044,4,anime
5420,5gUxxioIeJdr61AgjVYznI,Khantrast;Musicality,Death Note Freestyle,Death Note Freestyle,44,127268,True,0.799,0.765,11,-7.729,1,0.279,0.0869,0.0,0.295,0.382,139.942,4,anime
5421,7kiWVIA95A2H7TMYSrA0b5,SawanoHiroyuki[nZk];Laco,Avid / Hands Up to the Sky,Hands Up to the Sky,55,212146,False,0.708,0.721,1,-3.815,0,0.0718,0.049,0.0,0.0731,0.525,97.992,4,anime
5422,7y06U9dmbU1d73cX0gjMCj,sumika,Chime,秘密,43,267546,False,0.29,0.54,2,-7.491,1,0.0322,0.293,0.0,0.102,0.394,82.08,4,anime
5423,5n7Sp2uHvRWbKYU1KIqaNA,Cidergirl,SODA POP FANCLUB 4,シンデレラ,55,213053,False,0.58,0.941,7,-3.799,1,0.0595,0.00968,0.0,0.317,0.769,129.988,4,anime
5424,7kkT0Z4U36CLd8uhnQ9SMs,Kato,Naruto Vibes,Alone,43,101820,False,0.523,0.617,9,-7.76,0,0.0265,0.0856,0.857,0.139,0.0868,79.964,4,anime
5425,7u32XGioKOcqZYrEZphaF5,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",Rittaikidou,48,342720,False,0.366,0.571,2,-12.063,1,0.0565,0.0104,0.89,0.0939,0.136,155.093,3,anime
5426,0ZiO07cHvb675UDaKB1iix,Aimer,Sun Dance,コイワズライ,61,235160,False,0.675,0.5,10,-5.825,1,0.0258,0.3,0.0,0.312,0.773,93.917,4,anime
5427,7AqUE5AY514dbzeOAfJRa0,Kenshi Yonezu,BOOTLEG,LOSER,62,243813,False,0.679,0.931,1,-3.74,0,0.0474,0.00466,0.0,0.0652,0.962,121.001,4,anime
5428,6GqMQUzxuTG88y5WZ0HYLr,Yugo Kanno,JOJO'S BIZARRE ADVENTURE -Diamond is unbreakable O.S.T Vol.1 -Good Morning Morioh Cho- Music by Yugo Kanno,Diamond is unbreakable - Main Theme,56,247880,False,0.562,0.897,10,-4.882,0,0.0635,0.00166,0.0985,0.379,0.526,129.929,4,anime
5429,67ToAFiWlRXwlJOOHdc0Bo,Linked Horizon,Akatsuki no Requiem (TV Size),Akatsuki no Requiem (TV Size),49,90090,False,0.471,0.473,5,-10.757,1,0.0354,0.684,1.76e-05,0.108,0.265,137.045,3,anime
5430,0738erQUGAGMVPv6vD9ROL,Kainbeats,born in the sky,"rest well, my friend",54,173035,False,0.502,0.0242,1,-21.932,1,0.0284,0.969,0.938,0.372,0.0696,56.027,4,anime
5431,3O37XtDd4jLmBQCsuwL1AM,Raimu,The Spirit Within,Natsukashii,60,199746,False,0.854,0.291,9,-11.166,1,0.202,0.489,0.906,0.114,0.445,158.004,4,anime
5432,1ADsAp80fs3TVEkRnqfJje,Yasuharu Takanashi,"""Fairy Tail"" Original Soundtrack Vol.1",Fairy Tail Main Theme - Slow ver.,49,154613,False,0.179,0.421,5,-7.51,1,0.0347,0.0636,0.752,0.201,0.049,76.853,3,anime
5433,0JdUloeK9xqiorsQPsvugp,BigRicePiano,The Sound of Rain,The Sound of Rain,51,254954,False,0.533,0.357,10,-23.667,0,0.083,0.957,0.197,0.345,0.399,121.259,4,anime
5434,3xGTUo0WtGSwCSxLIhCn0r,ENHYPEN,DIMENSION : 閃光,Always,53,186920,False,0.799,0.772,7,-3.812,1,0.0601,0.0508,0.0,0.107,0.731,109.926,4,anime
5435,6XpSedmiXs5PIfMzWhsPsV,HYDE,TOKYO - HALLOWEEN -,HALLOWEEN PARTY - プペル Ver.,0,313243,False,0.506,0.959,10,-5.532,0,0.064,0.0231,0.0,0.126,0.35,112.073,4,anime
5436,3IWWJz8QE3htuNhsuaWPci,Yasuharu Takanashi,"""Fairy Tail"" Original Soundtrack Vol.3",Dragon Force,49,145546,False,0.393,0.896,2,-4.857,0,0.0817,0.00451,0.79,0.204,0.353,145.008,4,anime
5437,3cIKojC2JBVIno9b35MJWn,Joe Hisaishi,Howl's Moving Castle Soundtrack,Opening Song - Merry-Go-Round of Life,60,153573,False,0.325,0.0947,2,-20.885,0,0.0333,0.906,0.869,0.571,0.0949,49.034,3,anime
5438,44d9YTzlnG1CX9Y7BLgHUp,Raimu,The Spirit Within,Stuck in Æther,60,155294,False,0.537,0.2,5,-16.798,0,0.0457,0.721,0.952,0.279,0.0964,68.882,4,anime
5439,5yrXdf4eaaOWi9fzG3Jlb4,Raimu,The Spirit Within,The Wild Dance,60,184428,False,0.591,0.335,1,-14.259,0,0.0545,0.686,0.432,0.408,0.0718,128.147,4,anime
5440,2uS2q42YqnsS3DUi4WuujW,Raimu,The Spirit Within,To Be Continued..,60,161344,False,0.539,0.26,8,-18.753,0,0.1,0.873,0.695,0.345,0.104,119.011,4,anime
5441,1qqbzYjbflz9oo0nwqrKSz,Taku Iwasaki,JOJO'S BIZARRE ADVENTURE -O.S.T.] Battle Tendency [leicht verwendbar],awake,49,201626,False,0.308,0.915,6,-4.66,1,0.0476,3.15e-05,0.00868,0.282,0.549,180.037,4,anime
5442,5SIvk89WNJKsl02ojARSYh,Aimer,DAWN,LAST STARDUST,56,318666,False,0.473,0.845,2,-5.13,0,0.0455,0.0105,2.87e-05,0.13,0.223,121.963,3,anime
5443,3tGXnGvZpT4fzua650wrRh,MAN WITH A MISSION,Merry-Go-Round,Merry-Go-Round,56,243810,False,0.591,0.914,5,-5.617,0,0.0737,0.00267,0.0,0.0801,0.451,119.971,4,anime
5444,5HhYHpxwdGTCO5YK7dycoT,supercell,My Dearest,My Dearest,57,338520,False,0.394,0.918,0,-2.133,1,0.0628,0.0286,0.00117,0.17,0.324,168.166,4,anime
5445,5cBmwNnKGLPRCQWzFS0r0Y,ClariS,ALIVE,ALIVE,63,217693,False,0.333,0.938,11,-2.662,1,0.186,0.111,4.82e-05,0.123,0.52,179.381,4,anime
5446,7tfNdoXGoZiTLE65Y5o5Hz,ACE COLLECTION,70億にただ1つの奇跡,70億にただ1つの奇跡,38,384240,False,0.552,0.45,10,-8.094,1,0.0268,0.586,3.33e-06,0.154,0.403,75.008,4,anime
5447,2WT4MG0M4R3RmkPUQj8Xct,Hiroyuki Sawano,"""Attack on Titan"" Season 3 Original Soundtrack",Symphonicsuite (Aot) Part2-5th: Apple Seed,51,166853,False,0.479,0.864,0,-4.601,0,0.055,0.00505,4.58e-05,0.0926,0.421,159.994,4,anime
